"CODE","PT","RELATIONSHIP_TO_TARGET","TARGET_CODE","TARGET_TERM","TARGET_TERM_TYPE","TARGET_TERMINOLOGY","TARGET_TERMINOLOGY_VERSION"
"C114280","Drug Skin Rash","Has Synonym","10062948","Drug rash","LLT","MedDRA","18.1"
"C114357","Juvenile Idiopathic Arthritis","Has Synonym","10059176","Juvenile idiopathic arthritis","LLT","MedDRA","18.1"
"C114667","Nephrolithiasis","Has Synonym","10023436","Kidney stone","LLT","MedDRA","18.1"
"C114583","Drug-Induced Nephropathy","Narrower Than","10044238","Toxic nephropathy","LLT","MedDRA","18.1"
"C118170","Confusional Arousal","Has Synonym","10067494","Confusional arousal","LLT","MedDRA","18.1"
"C118455","Sirenomelia","Has Synonym","10072457","Sirenomelia","LLT","MedDRA","18.1"
"C111886","Diaper Dermatitis","Has Synonym","10012444","Dermatitis diaper","LLT","MedDRA","18.1"
"C111887","Candida Diaper Dermatitis","Has Synonym","10007132","Candida diaper rash","LLT","MedDRA","18.1"
"C112199","Glossitis","Has Synonym","10018386","Glossitis","LLT","MedDRA","18.1"
"C112175","Angioedema","Has Synonym","10002424","Angioedema","LLT","MedDRA","18.1"
"C113347","Hypogonadotropic Hypogonadism","Has Synonym","10021012","Hypogonadotrophic hypogonadism","LLT","MedDRA","18.1"
"C113144","Central Hypothyroidism","Narrower Than","10021114","Hypothyroidism","LLT","MedDRA","18.1"
"C113206","Hypoaldosteronemia","Has Synonym","10075907","Hypoaldosteronemia","LLT","MedDRA","18.1"
"C110940","Panhypopituitarism","Has Synonym","10033662","Panhypopituitarism","LLT","MedDRA","18.1"
"C111119","AV Block Second Degree","Has Synonym","10003677","Atrioventricular block second degree","LLT","MedDRA","18.1"
"C117252","Mood Lability","Has Synonym","10014555","Emotional lability","LLT","MedDRA","18.1"
"C117264","Disordered Thinking","Related To","10000182","Abnormal thinking","LLT","MedDRA","18.1"
"C121574","Hypophagia","Has Synonym","10063743","Hypophagia","LLT","MedDRA","18.1"
"C50911","Sudden Cardiac Death","Has Synonym","10049418","Sudden cardiac death","PT","MedDRA","18.1"
"C50465","Asphyxia","Has Synonym","10003497","Asphyxia","LLT","MedDRA","18.1"
"C47813","Hoarseness","Has Synonym","10013952","Dysphonia","LLT","MedDRA","18.1"
"C28228","Metabolic Acidosis","Has Synonym","10027417","Metabolic acidosis","LLT","MedDRA","18.1"
"C28155","Horner Syndrome","Has Synonym","10020392","Horner's syndrome","LLT","MedDRA","18.1"
"C28129","Renal Tubular Acidosis","Has Synonym","10038535","Renal tubular acidosis","LLT","MedDRA","18.1"
"C34598","Euphoria","Has Synonym","10015533","Euphoria","LLT","MedDRA","18.1"
"C34690","Inguinal Hernia","Has Synonym","10022016","Inguinal hernia","LLT","MedDRA","18.1"
"C34501","Communicating Hydrocephalus","Has Synonym","10010116","Communicating hydrocephalus","LLT","MedDRA","18.1"
"C34460","Cerebral Palsy","Has Synonym","10008129","Cerebral palsy","LLT","MedDRA","18.1"
"C34414","Basophilia","Has Synonym","10004173","Basophilia","LLT","MedDRA","18.1"
"C38004","Skin Photosensitivity","Has Synonym","10034966","Photosensitivity","LLT","MedDRA","18.1"
"C37971","Hypertriglyceridemia","Has Synonym","10020870","Hypertriglyceridemia","LLT","MedDRA","18.1"
"C3186","Leukoplakia","Has Synonym","10062037","Leukoplakia","LLT","MedDRA","18.1"
"C34938","Postoperative Hemorrhage","Has Synonym","10055322","Postoperative hemorrhage","LLT","MedDRA","18.1"
"C34982","Retinopathy of Prematurity","Has Synonym","10038933","Retinopathy of prematurity","LLT","MedDRA","18.1"
"C35051","Diaphoresis","Has Synonym","10012703","Diaphoresis","LLT","MedDRA","18.1"
"C35268","Macrocephaly","Has Synonym","10050183","Macrocephaly","LLT","MedDRA","18.1"
"C3354","Respiratory Syncytial Virus Infection","Has Synonym","10061603","Respiratory syncytial virus infection","LLT","MedDRA","18.1"
"C3323","Petechia","Has Synonym","10034754","Petechiae","LLT","MedDRA","18.1"
"C35760","Arthropathy","Has Synonym","10003285","Arthropathy","LLT","MedDRA","18.1"
"C26735","Croup","Has Synonym","10011415","Croup","LLT","MedDRA","18.1"
"C26911","Vaginitis","Has Synonym","10046950","Vaginitis","LLT","MedDRA","18.1"
"C27179","Juvenile Rheumatoid Arthritis","Has Synonym","10023267","Juvenile rheumatoid arthritis","LLT","MedDRA","18.1"
"C26739","Sensorineural Hearing Loss","Has Synonym","10040016","Sensorineural hearing loss","LLT","MedDRA","18.1"
"C62545","Burning Mouth Syndrome","Has Synonym","10068065","Burning mouth syndrome","LLT","MedDRA","18.1"
"C54247","Skin Ulcer","Has Synonym","10040947","Skin ulceration","LLT","MedDRA","18.1"
"C55004","Grade 1 Right Ventricular Dysfunction, CTCAE","Has Synonym","10058597","Right ventricular dysfunction","LLT","MedDRA","20.1"
"C55043","Grade 4 Right Ventricular Dysfunction, CTCAE","Has Synonym","10058597","Right ventricular dysfunction","LLT","MedDRA","20.1"
"C55029","Grade 3 Right Ventricular Dysfunction, CTCAE","Has Synonym","10058597","Right ventricular dysfunction","LLT","MedDRA","20.1"
"C54355","Increased Drug Level","Has Synonym","10013722","Drug level increased","LLT","MedDRA","18.1"
"C55057","Grade 5 Right Ventricular Dysfunction, CTCAE","Has Synonym","10058597","Right ventricular dysfunction","LLT","MedDRA","20.1"
"C55015","Grade 2 Right Ventricular Dysfunction, CTCAE","Has Synonym","10058597","Right ventricular dysfunction","LLT","MedDRA","20.1"
"C3015","Eosinophilia","Has Synonym","10014950","Eosinophilia","LLT","MedDRA","18.1"
"C3145","Keloid","Has Synonym","10023329","Keloid","LLT","MedDRA","18.1"
"C59951","Grade 5 Febrile Neutropenia, CTCAE","Has Synonym","10016288","Febrile neutropenia","LLT","MedDRA","20.1"
"C59715","Grade 4 Febrile Neutropenia, CTCAE","Has Synonym","10016288","Febrile neutropenia","LLT","MedDRA","20.1"
"C59479","Grade 3 Febrile Neutropenia, CTCAE","Has Synonym","10016288","Febrile neutropenia","LLT","MedDRA","20.1"
"C58262","Grade 2 Myositis, CTCAE","Has Synonym","10028653","Myositis","LLT","MedDRA","20.1"
"C57942","Grade 2 Pruritus, CTCAE","Has Synonym","10037087","Pruritus","LLT","MedDRA","20.1"
"C58333","Grade 4 Myositis, CTCAE","Has Synonym","10028653","Myositis","LLT","MedDRA","20.1"
"C58123","Grade 4 Adult Respiratory Distress Syndrome, CTCAE","Has Synonym","10001409","Adult respiratory distress syndrome","LLT","MedDRA","20.1"
"C58221","Grade 1 Joint Effusion, CTCAE","Has Synonym","10023215","Joint effusion","LLT","MedDRA","20.1"
"C58162","Grade 5 Dyspnea, CTCAE","Has Synonym","10013963","Dyspnea","LLT","MedDRA","20.1"
"C57948","Grade 2 Skin Atrophy, CTCAE","Has Synonym","10040799","Skin atrophy","LLT","MedDRA","20.1"
"C57974","Grade 3 Urticaria, CTCAE","Has Synonym","10046735","Urticaria","LLT","MedDRA","20.1"
"C58037","Grade 1 Dyspnea, CTCAE","Has Synonym","10013963","Dyspnea","LLT","MedDRA","20.1"
"C58099","Grade 3 Dyspnea, CTCAE","Has Synonym","10013963","Dyspnea","LLT","MedDRA","20.1"
"C58238","Grade 1 Trismus, CTCAE","Has Synonym","10044684","Trismus","LLT","MedDRA","20.1"
"C57917","Grade 1 Pruritus, CTCAE","Has Synonym","10037087","Pruritus","LLT","MedDRA","20.1"
"C58090","Grade 3 Adult Respiratory Distress Syndrome, CTCAE","Has Synonym","10001409","Adult respiratory distress syndrome","LLT","MedDRA","20.1"
"C58299","Grade 3 Myositis, CTCAE","Has Synonym","10028653","Myositis","LLT","MedDRA","20.1"
"C58253","Grade 2 Joint Effusion, CTCAE","Has Synonym","10023215","Joint effusion","LLT","MedDRA","20.1"
"C57927","Grade 2 Alopecia, CTCAE","Has Synonym","10001760","Alopecia","LLT","MedDRA","20.1"
"C58066","Grade 2 Dyspnea, CTCAE","Has Synonym","10013963","Dyspnea","LLT","MedDRA","20.1"
"C57922","Grade 1 Skin Atrophy, CTCAE","Has Synonym","10040799","Skin atrophy","LLT","MedDRA","20.1"
"C58230","Grade 1 Myositis, CTCAE","Has Synonym","10028653","Myositis","LLT","MedDRA","20.1"
"C58274","Grade 2 Trismus, CTCAE","Has Synonym","10044684","Trismus","LLT","MedDRA","20.1"
"C58154","Grade 5 Adult Respiratory Distress Syndrome, CTCAE","Has Synonym","10001409","Adult respiratory distress syndrome","LLT","MedDRA","20.1"
"C58131","Grade 4 Dyspnea, CTCAE","Has Synonym","10013963","Dyspnea","LLT","MedDRA","20.1"
"C58311","Grade 3 Trismus, CTCAE","Has Synonym","10044684","Trismus","LLT","MedDRA","20.1"
"C57926","Grade 1 Urticaria, CTCAE","Has Synonym","10046735","Urticaria","LLT","MedDRA","20.1"
"C57954","Grade 2 Urticaria, CTCAE","Has Synonym","10046735","Urticaria","LLT","MedDRA","20.1"
"C57902","Grade 1 Alopecia, CTCAE","Has Synonym","10001760","Alopecia","LLT","MedDRA","20.1"
"C57965","Grade 3 Pruritus, CTCAE","Has Synonym","10037087","Pruritus","LLT","MedDRA","20.1"
"C58290","Grade 3 Joint Effusion, CTCAE","Has Synonym","10023215","Joint effusion","LLT","MedDRA","20.1"
"C55982","Grade 5 Hemolysis, CTCAE","Has Synonym","10019491","Hemolysis","LLT","MedDRA","20.1"
"C55947","Grade 2 Hemolysis, CTCAE","Has Synonym","10019491","Hemolysis","LLT","MedDRA","20.1"
"C55314","Grade 3 Insomnia, CTCAE","Has Synonym","10022437","Insomnia","LLT","MedDRA","20.1"
"C55850","Grade 3 Keratitis, CTCAE","Has Synonym","10023332","Keratitis","LLT","MedDRA","20.1"
"C55294","Grade 1 Insomnia, CTCAE","Has Synonym","10022437","Insomnia","LLT","MedDRA","20.1"
"C55313","Grade 3 Hypothermia, CTCAE","Has Synonym","10021113","Hypothermia","LLT","MedDRA","20.1"
"C55909","Grade 3 Blurred Vision, CTCAE","Has Synonym","10005886","Blurred vision","LLT","MedDRA","20.1"
"C55919","Grade 3 Photophobia, CTCAE","Has Synonym","10034960","Photophobia","LLT","MedDRA","20.1"
"C55593","Grade 3 Syncope, CTCAE","Has Synonym","10042772","Syncope","LLT","MedDRA","20.1"
"C55270","Grade 5 Disseminated Intravascular Coagulation, CTCAE","Has Synonym","10013442","Disseminated intravascular coagulation","LLT","MedDRA","20.1"
"C55292","Grade 1 Fatigue, CTCAE","Has Synonym","10016256","Fatigue","LLT","MedDRA","20.1"
"C55266","Grade 4 Disseminated Intravascular Coagulation, CTCAE","Has Synonym","10013442","Disseminated intravascular coagulation","LLT","MedDRA","20.1"
"C55327","Grade 5 Hypothermia, CTCAE","Has Synonym","10021113","Hypothermia","LLT","MedDRA","20.1"
"C55305","Grade 2 Obesity, CTCAE","Has Synonym","10029883","Obesity","LLT","MedDRA","20.1"
"C55969","Grade 4 Hemolysis, CTCAE","Has Synonym","10019491","Hemolysis","LLT","MedDRA","20.1"
"C55304","Grade 2 Insomnia, CTCAE","Has Synonym","10022437","Insomnia","LLT","MedDRA","20.1"
"C55724","Grade 2 Delayed Puberty, CTCAE","Has Synonym","10012205","Delayed puberty","LLT","MedDRA","20.1"
"C55849","Grade 2 Keratitis, CTCAE","Has Synonym","10023332","Keratitis","LLT","MedDRA","20.1"
"C55908","Grade 2 Blurred Vision, CTCAE","Has Synonym","10005886","Blurred vision","LLT","MedDRA","20.1"
"C55311","Grade 3 Fatigue, CTCAE","Has Synonym","10016256","Fatigue","LLT","MedDRA","20.1"
"C55910","Grade 4 Blurred Vision, CTCAE","Has Synonym","10005886","Blurred vision","LLT","MedDRA","20.1"
"C55255","Grade 2 Disseminated Intravascular Coagulation, CTCAE","Has Synonym","10013442","Disseminated intravascular coagulation","LLT","MedDRA","20.1"
"C55848","Grade 1 Keratitis, CTCAE","Has Synonym","10023332","Keratitis","LLT","MedDRA","20.1"
"C55907","Grade 1 Blurred Vision, CTCAE","Has Synonym","10005886","Blurred vision","LLT","MedDRA","20.1"
"C55725","Grade 2 Precocious Puberty, CTCAE","Has Synonym","10058084","Precocious puberty","LLT","MedDRA","20.1"
"C55917","Grade 1 Photophobia, CTCAE","Has Synonym","10034960","Photophobia","LLT","MedDRA","20.1"
"C55315","Grade 3 Obesity, CTCAE","Has Synonym","10029883","Obesity","LLT","MedDRA","20.1"
"C55260","Grade 3 Disseminated Intravascular Coagulation, CTCAE","Has Synonym","10013442","Disseminated intravascular coagulation","LLT","MedDRA","20.1"
"C55851","Grade 4 Keratitis, CTCAE","Has Synonym","10023332","Keratitis","LLT","MedDRA","20.1"
"C55732","Grade 3 Delayed Puberty, CTCAE","Has Synonym","10012205","Delayed puberty","LLT","MedDRA","20.1"
"C55353","Grade 3 Ataxia, CTCAE","Has Synonym","10003591","Ataxia","LLT","MedDRA","20.1"
"C55918","Grade 2 Photophobia, CTCAE","Has Synonym","10034960","Photophobia","LLT","MedDRA","20.1"
"C55324","Grade 4 Obesity, CTCAE","Has Synonym","10029883","Obesity","LLT","MedDRA","20.1"
"C55352","Grade 2 Ataxia, CTCAE","Has Synonym","10003591","Ataxia","LLT","MedDRA","20.1"
"C55303","Grade 2 Hypothermia, CTCAE","Has Synonym","10021113","Hypothermia","LLT","MedDRA","20.1"
"C55322","Grade 4 Hypothermia, CTCAE","Has Synonym","10021113","Hypothermia","LLT","MedDRA","20.1"
"C55959","Grade 3 Hemolysis, CTCAE","Has Synonym","10019491","Hemolysis","LLT","MedDRA","20.1"
"C55351","Grade 1 Ataxia, CTCAE","Has Synonym","10003591","Ataxia","LLT","MedDRA","20.1"
"C55301","Grade 2 Fatigue, CTCAE","Has Synonym","10016256","Fatigue","LLT","MedDRA","20.1"
"C55937","Grade 1 Hemolysis, CTCAE","Has Synonym","10019491","Hemolysis","LLT","MedDRA","20.1"
"C56985","Grade 4 Urinary Retention, CTCAE","Has Synonym","10046555","Urinary retention","LLT","MedDRA","20.1"
"C57576","Grade 4 Gastritis, CTCAE","Has Synonym","10017853","Gastritis","LLT","MedDRA","20.1"
"C57176","Grade 1 Dysphagia, CTCAE","Has Synonym","10013950","Dysphagia","LLT","MedDRA","20.1"
"C57588","Grade 4 Ileus, CTCAE","Has Synonym","10021328","Ileus","LLT","MedDRA","20.1"
"C57785","Grade 5 Typhlitis, CTCAE","Has Synonym","10045271","Typhlitis","LLT","MedDRA","20.1"
"C57314","Grade 2 Gastritis, CTCAE","Has Synonym","10017853","Gastritis","LLT","MedDRA","20.1"
"C57344","Grade 2 Periodontal Disease, CTCAE","Has Synonym","10034536","Periodontal disease","LLT","MedDRA","20.1"
"C57655","Grade 4 Typhlitis, CTCAE","Has Synonym","10045271","Typhlitis","LLT","MedDRA","20.1"
"C57523","Grade 3 Typhlitis, CTCAE","Has Synonym","10045271","Typhlitis","LLT","MedDRA","20.1"
"C57425","Grade 3 Dysphagia, CTCAE","Has Synonym","10013950","Dysphagia","LLT","MedDRA","20.1"
"C57191","Grade 1 Gastritis, CTCAE","Has Synonym","10017853","Gastritis","LLT","MedDRA","20.1"
"C57202","Grade 1 Ileus, CTCAE","Has Synonym","10021328","Ileus","LLT","MedDRA","20.1"
"C57299","Grade 2 Dysphagia, CTCAE","Has Synonym","10013950","Dysphagia","LLT","MedDRA","20.1"
"C57691","Grade 5 Dysphagia, CTCAE","Has Synonym","10013950","Dysphagia","LLT","MedDRA","20.1"
"C57324","Grade 2 Ileus, CTCAE","Has Synonym","10021328","Ileus","LLT","MedDRA","20.1"
"C57441","Grade 3 Gastritis, CTCAE","Has Synonym","10017853","Gastritis","LLT","MedDRA","20.1"
"C57454","Grade 3 Ileus, CTCAE","Has Synonym","10021328","Ileus","LLT","MedDRA","20.1"
"C57719","Grade 5 Ileus, CTCAE","Has Synonym","10021328","Ileus","LLT","MedDRA","20.1"
"C57477","Grade 3 Periodontal Disease, CTCAE","Has Synonym","10034536","Periodontal disease","LLT","MedDRA","20.1"
"C57042","Grade 5 Urinary Retention, CTCAE","Has Synonym","10046555","Urinary retention","LLT","MedDRA","20.1"
"C57560","Grade 4 Dysphagia, CTCAE","Has Synonym","10013950","Dysphagia","LLT","MedDRA","20.1"
"C57221","Grade 1 Periodontal Disease, CTCAE","Has Synonym","10034536","Periodontal disease","LLT","MedDRA","20.1"
"C57707","Grade 5 Gastritis, CTCAE","Has Synonym","10017853","Gastritis","LLT","MedDRA","20.1"
"C56391","Grade 3 Esophageal Varices Hemorrhage, CTCAE","Has Synonym","10015453","Esophageal varices hemorrhage","LLT","MedDRA","20.1"
"C56700","Grade 4 Injury To Inferior Vena Cava, CTCAE","Has Synonym","10022213","Injury to inferior vena cava","LLT","MedDRA","20.1"
"C56680","Grade 3 Injury To Inferior Vena Cava, CTCAE","Has Synonym","10022213","Injury to inferior vena cava","LLT","MedDRA","20.1"
"C56804","Grade 1 Urinary Retention, CTCAE","Has Synonym","10046555","Urinary retention","LLT","MedDRA","20.1"
"C56490","Grade 5 Esophageal Varices Hemorrhage, CTCAE","Has Synonym","10015453","Esophageal varices hemorrhage","LLT","MedDRA","20.1"
"C56342","Grade 2 Esophageal Varices Hemorrhage, CTCAE","Has Synonym","10015453","Esophageal varices hemorrhage","LLT","MedDRA","20.1"
"C56926","Grade 3 Urinary Retention, CTCAE","Has Synonym","10046555","Urinary retention","LLT","MedDRA","20.1"
"C56659","Grade 2 Injury To Inferior Vena Cava, CTCAE","Has Synonym","10022213","Injury to inferior vena cava","LLT","MedDRA","20.1"
"C56441","Grade 4 Esophageal Varices Hemorrhage, CTCAE","Has Synonym","10015453","Esophageal varices hemorrhage","LLT","MedDRA","20.1"
"C56719","Grade 5 Injury To Inferior Vena Cava, CTCAE","Has Synonym","10022213","Injury to inferior vena cava","LLT","MedDRA","20.1"
"C56644","Grade 1 Injury To Inferior Vena Cava, CTCAE","Has Synonym","10022213","Injury to inferior vena cava","LLT","MedDRA","20.1"
"C56803","Grade 1 Urinary Incontinence, CTCAE","Has Synonym","10046543","Urinary incontinence","LLT","MedDRA","20.1"
"C56864","Grade 2 Urinary Incontinence, CTCAE","Has Synonym","10046543","Urinary incontinence","LLT","MedDRA","20.1"
"C56865","Grade 2 Urinary Retention, CTCAE","Has Synonym","10046555","Urinary retention","LLT","MedDRA","20.1"
"C56925","Grade 3 Urinary Incontinence, CTCAE","Has Synonym","10046543","Urinary incontinence","LLT","MedDRA","20.1"
"C3891","Color Blindness","Has Synonym","10010016","Color blindness","LLT","MedDRA","18.1"
"C50441","Contusion","Has Synonym","10050584","Contusion","LLT","MedDRA","18.1"
"C50437","Body Substance Discharge","Has Synonym","10053459","Secretion discharge","LLT","MedDRA","18.1"
"C74534","Sadness","Has Synonym","10016364","Feeling sad","LLT","MedDRA","18.1"
"C99012","Pneumoperitoneum","Has Synonym","10048299","Pneumoperitoneum","LLT","MedDRA","18.1"
"C99140","Intraventricular Hemorrhage of the Newborn with Ventricular Dilatation","Narrower Than","10022845","Intraventricular hemorrhage of fetus or newborn","LLT","MedDRA","18.1"
"C99139","Intraventricular Hemorrhage of the Newborn without Ventricular Dilatation","Narrower Than","10022845","Intraventricular hemorrhage of fetus or newborn","LLT","MedDRA","18.1"
"C97136","Rosacea","Has Synonym","10039218","Rosacea","LLT","MedDRA","18.1"
"C79750","Spasticity","Has Synonym","10041416","Spasticity","LLT","MedDRA","18.1"
"C79704","Precocious Puberty","Has Synonym","10058084","Precocious puberty","LLT","MedDRA","18.1"
"C78264","Ejaculation Disorder","Has Synonym","10014326","Ejaculation disorder","LLT","MedDRA","18.1"
"C78662","Ureteric Anastomotic Leakage","Has Synonym","10065814","Ureteric anastomotic leak","LLT","MedDRA","18.1"
"C78345","Hyperhidrosis","Has Synonym","10020642","Hyperhidrosis","LLT","MedDRA","18.1"
"C78639","Tooth Infection","Has Synonym","10048762","Tooth infection","LLT","MedDRA","18.1"
"C78249","Increased Creatinine","Has Synonym","10011368","Creatinine increased","LLT","MedDRA","18.1"
"C78599","Infectious Rhinitis","Has Synonym","10021921","Infective rhinitis","LLT","MedDRA","18.1"
"C78580","Radiation-Recall Dermatitis","Has Synonym","10037767","Radiation recall reaction (dermatologic)","LLT","MedDRA","18.1"
